X00,X01,X02,X03,X04,X05,X06,X07,X08,X09,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,time,day
18.0,988.0,0.4,1.4,0.0,1007.6,988.5,19.6,1008.3,1007.7,0.0,0.18,90.0,128.5,0.0,211.8,0.0,355.0,0.3,0.0,97.2,0.0,1001.0,1008.4,0.8,291.4,0.7,1007.2,20.3,1000.3,82.5,18.5,19.5,1008.8,0.13,260.2,0.0,89.2,82.0,0.0,39,30
18.2,988.0,0.3,1.7,0.0,1007.6,988.5,19.7,1008.3,1007.7,0.0,0.27,89.3,30.0,0.0,247.2,0.0,323.2,0.8,0.0,95.5,0.0,1001.0,1008.4,0.3,268.9,0.9,1007.2,20.1,1000.3,83.3,18.7,19.5,1008.8,0.17,265.7,0.0,88.4,83.1,0.0,40,30
18.6,987.8,0.0,2.0,0.0,1007.5,988.4,19.9,1008.3,1007.4,0.0,0.34,87.6,25.5,0.0,0.0,0.0,354.3,1.0,0.0,93.6,0.0,1000.9,1008.5,0.3,287.0,0.4,1007.2,19.8,1000.3,82.7,19.1,19.8,1008.8,0.24,269.8,0.0,87.8,84.5,0.0,41,30
18.9,987.7,0.1,2.5,0.0,1007.6,988.4,20.0,1008.3,1007.3,0.0,0.44,85.5,41.6,0.0,169.5,0.0,27.1,0.8,0.0,93.0,0.0,1001.0,1008.3,0.5,222.8,0.9,1007.2,20.1,1000.2,80.6,19.4,20.1,1008.8,0.32,244.3,0.0,87.3,84.1,0.0,42,30
18.9,987.8,0.3,1.5,0.0,1007.6,988.4,20.3,1008.3,1007.4,0.0,0.56,83.4,23.9,0.0,198.7,0.0,340.3,0.5,0.0,91.6,0.0,1001.0,1008.2,0.0,0.0,1.1,1007.1,20.2,1000.1,79.4,19.5,20.1,1008.7,0.44,262.1,0.0,86.6,83.9,0.0,43,30
19.4,987.9,0.4,1.8,0.0,1007.8,988.3,20.6,1008.1,1007.6,0.0,0.68,82.8,13.8,0.0,238.1,0.0,304.1,1.1,0.0,90.1,0.0,1001.2,1008.3,0.4,230.1,0.3,1007.2,20.2,1000.2,78.1,19.9,20.4,1008.8,0.63,262.5,0.0,84.3,83.1,0.0,44,30
20.2,988.1,0.4,1.3,0.0,1008.0,988.4,20.9,1008.2,1007.8,0.0,0.79,83.1,306.1,0.0,94.3,0.0,212.1,0.9,0.0,85.7,0.0,1001.4,1008.3,0.4,277.8,1.3,1007.2,20.2,1000.2,75.8,19.8,20.6,1008.8,0.84,251.1,0.0,82.5,83.3,0.0,45,30
20.3,988.1,1.0,0.5,0.0,1008.1,988.3,21.3,1008.1,1007.8,0.0,0.86,81.6,290.5,0.0,97.0,0.0,246.5,1.1,0.0,84.8,0.0,1001.5,1008.3,0.3,29.2,1.7,1007.2,20.2,1000.2,74.8,20.3,21.1,1008.8,1.07,205.8,0.0,82.2,83.2,0.0,46,30
20.3,988.2,0.6,0.5,0.0,1008.2,988.4,21.4,1008.1,1007.8,0.0,0.92,81.1,288.3,0.0,151.9,0.0,276.0,1.5,0.0,85.5,0.0,1001.6,1008.5,1.9,338.8,1.7,1007.2,20.3,1000.4,73.3,20.6,21.3,1008.8,1.3,226.3,0.0,80.2,82.9,0.0,47,30
20.9,988.3,0.0,1.9,0.0,1008.4,988.5,21.6,1008.3,1007.9,0.0,1.0,78.2,238.9,0.0,0.0,0.0,279.5,0.8,0.0,81.7,0.0,1001.8,1008.6,1.0,80.6,1.2,1007.2,20.6,1000.5,75.2,20.8,20.7,1008.8,1.54,264.2,0.0,79.5,82.6,0.0,48,30
21.4,988.4,0.3,1.3,0.0,1008.3,988.6,22.3,1008.3,1008.0,0.0,1.14,77.9,210.3,0.0,11.3,0.0,242.5,1.2,0.0,78.9,0.0,1001.7,1008.7,0.3,6.6,0.8,1007.2,20.8,1000.7,74.6,21.1,21.2,1008.8,1.85,225.1,0.0,78.0,80.9,0.0,49,30
21.6,988.4,0.7,0.5,0.0,1008.4,988.8,22.2,1008.5,1007.9,0.0,1.29,74.8,202.8,0.0,87.4,0.0,143.4,1.6,0.0,76.3,0.0,1001.8,1008.8,0.5,353.5,1.2,1007.2,21.0,1000.8,73.7,21.6,21.3,1008.7,1.99,208.8,0.0,76.4,79.5,0.0,50,30
22.0,988.4,0.0,1.4,0.0,1008.5,988.8,22.1,1008.5,1007.9,0.0,1.44,75.2,207.0,0.0,0.0,0.0,224.7,0.8,0.0,76.2,0.0,1001.9,1008.8,2.1,13.7,1.3,1007.1,21.5,1000.7,73.6,21.6,21.3,1008.6,2.14,239.7,0.0,76.2,79.0,0.0,51,30
21.6,988.5,0.0,0.7,0.0,1008.3,988.6,22.2,1008.3,1007.9,0.0,1.55,69.1,264.9,0.0,0.0,0.0,276.3,0.9,0.0,74.0,0.0,1001.7,1008.6,1.3,33.7,0.5,1007.1,21.2,1000.6,72.8,22.6,21.4,1008.6,2.26,280.7,0.0,76.4,78.7,0.0,52,30
22.5,988.3,0.0,1.3,0.0,1008.3,988.6,22.4,1008.3,1007.8,0.0,1.69,71.7,237.9,0.0,0.0,0.0,200.6,2.3,0.0,71.4,0.0,1001.7,1008.5,2.6,24.7,1.0,1007.1,21.6,1000.5,71.8,22.1,21.8,1008.6,2.44,284.4,0.0,76.0,76.5,0.0,53,30
22.3,988.1,1.8,0.6,0.0,1008.2,988.5,22.4,1008.2,1007.6,0.0,1.8,72.2,222.4,0.0,336.8,0.0,95.5,2.3,0.0,73.1,0.0,1001.6,1008.4,1.5,333.5,0.6,1007.1,21.6,1000.4,69.5,21.7,21.7,1008.6,2.63,247.5,0.0,76.1,77.3,0.0,54,30
22.2,988.2,1.5,0.3,0.0,1008.0,988.6,22.3,1008.3,1007.7,0.0,1.99,73.2,221.4,0.0,325.2,0.0,298.4,1.3,0.0,71.7,0.0,1001.4,1008.4,1.9,356.7,1.7,1007.0,21.9,1000.4,68.9,21.7,21.8,1008.5,2.79,2.4,0.0,76.1,75.6,0.0,55,30
23.0,988.2,0.2,1.6,0.0,1007.8,988.6,22.4,1008.2,1007.7,0.0,2.21,73.7,199.5,0.0,295.5,0.0,242.5,1.4,0.0,67.9,0.0,1001.3,1008.4,0.1,166.3,1.2,1007.0,22.3,1000.4,67.7,21.9,22.2,1008.5,2.98,247.5,0.0,76.4,72.1,0.0,56,30
24.1,988.0,0.0,1.0,0.0,1007.8,988.5,22.6,1008.0,1007.5,0.0,2.45,71.9,163.5,0.0,0.0,0.0,43.5,0.9,0.0,65.7,0.0,1001.3,1008.4,0.7,123.6,0.6,1007.0,22.7,1000.4,64.5,22.1,23.0,1008.5,3.19,267.8,0.0,76.2,70.5,0.0,57,30
23.5,988.0,0.0,0.7,0.0,1007.9,988.6,23.0,1008.2,1007.4,0.0,2.65,69.7,141.8,0.0,0.0,0.0,24.1,1.4,0.0,66.5,0.0,1001.4,1008.4,1.0,281.3,1.7,1007.0,23.0,1000.4,64.0,22.5,22.5,1008.5,3.43,290.7,0.0,74.8,69.6,0.0,58,30
23.3,988.1,1.8,1.8,0.0,1008.0,988.5,23.0,1008.1,1007.6,0.0,2.94,70.6,174.9,0.0,293.4,0.0,10.0,1.4,0.0,66.5,0.0,1001.5,1008.5,1.4,215.3,1.2,1007.0,23.3,1000.5,65.2,22.3,22.2,1008.5,3.66,285.0,0.0,74.5,67.3,0.0,59,30
23.7,988.3,1.0,1.0,0.0,1007.9,988.6,23.1,1008.2,1007.7,0.0,3.24,69.8,210.1,0.0,330.1,0.0,70.6,1.7,0.0,66.4,0.0,1001.4,1008.5,1.1,19.0,0.9,1007.0,23.8,1000.5,64.6,22.7,22.8,1008.5,3.89,321.8,0.0,74.8,65.1,0.0,60,30
23.6,988.2,0.0,1.4,0.0,1007.8,988.4,23.1,1007.9,1007.6,0.0,3.46,68.4,194.7,0.0,0.0,0.0,359.5,0.5,0.0,63.8,0.0,1001.3,1008.4,1.4,330.7,1.4,1006.9,23.7,1000.4,62.3,23.1,23.5,1008.4,4.11,341.5,0.0,73.4,64.9,0.0,61,30
24.5,988.1,0.0,0.0,0.0,1007.9,988.4,23.4,1007.9,1007.5,0.0,3.72,69.0,274.2,0.0,0.0,0.0,138.5,0.8,0.0,61.7,0.0,1001.4,1008.6,1.8,293.6,1.4,1007.0,23.5,1000.6,63.3,22.7,23.8,1008.5,4.35,331.1,0.0,72.6,63.2,0.0,62,30
24.7,988.1,0.6,2.5,0.0,1007.8,988.5,23.6,1007.9,1007.5,0.0,3.99,68.5,209.2,0.0,287.9,0.0,286.5,1.9,0.0,63.1,0.0,1001.3,1008.4,0.4,195.8,1.4,1006.9,24.1,1000.4,61.7,22.6,24.1,1008.4,4.67,269.1,0.0,71.1,62.8,0.0,63,30
24.2,988.2,1.5,1.9,0.0,1007.8,988.5,23.9,1007.9,1007.6,0.0,4.34,67.3,148.5,0.0,302.5,0.0,13.5,0.8,0.0,63.6,0.0,1001.3,1008.5,2.3,335.3,0.6,1006.8,24.1,1000.5,59.0,23.0,24.3,1008.3,5.03,230.7,0.0,70.8,62.6,0.0,64,30
24.3,988.2,0.4,2.1,0.0,1007.8,988.4,24.2,1007.9,1007.6,0.0,4.65,67.6,214.8,0.0,168.6,0.0,248.3,0.9,0.0,64.0,0.0,1001.3,1008.3,0.5,62.2,1.3,1006.7,24.5,1000.3,62.0,22.9,23.5,1008.2,5.47,303.3,0.0,68.1,59.8,0.0,65,30
23.8,988.1,0.3,1.1,0.0,1007.6,988.3,24.7,1007.8,1007.4,0.0,4.86,66.0,203.1,0.0,341.0,0.0,152.6,1.2,0.0,66.2,0.0,1001.1,1008.1,0.3,146.7,1.3,1006.6,24.2,1000.2,56.9,24.1,24.7,1008.1,5.91,273.7,0.0,66.8,62.1,0.0,66,30
23.9,987.9,0.7,1.2,0.0,1007.6,988.2,24.8,1007.7,1007.2,0.0,5.07,66.6,167.8,0.0,275.8,0.0,168.4,0.8,0.0,66.5,0.0,1001.1,1008.1,1.8,284.0,1.4,1006.5,24.3,1000.2,58.6,23.6,24.8,1008.0,6.2,203.9,0.0,67.2,61.1,0.0,67,30
24.0,987.8,0.1,0.1,0.0,1007.4,988.1,24.4,1007.6,1007.1,0.0,5.32,65.4,134.4,0.0,0.0,0.0,135.6,1.0,0.0,66.1,0.0,1000.9,1007.9,2.3,348.9,1.5,1006.5,24.3,1000.0,58.3,23.3,25.2,1008.0,6.46,357.2,0.0,64.9,60.5,0.0,68,30
24.4,987.6,0.1,1.7,0.0,1007.2,987.9,24.6,1007.4,1007.0,0.0,5.61,62.8,18.2,0.0,235.1,0.0,218.3,2.1,0.0,65.8,0.0,1000.7,1007.8,1.9,298.2,1.2,1006.5,24.5,999.9,58.7,24.7,25.2,1008.0,6.75,162.8,0.0,65.3,59.6,0.0,69,30
24.7,987.5,0.0,0.9,0.0,1007.2,987.9,24.8,1007.4,1006.7,0.0,5.86,64.1,191.6,0.0,0.0,0.0,161.0,1.6,0.0,64.2,0.0,1000.7,1007.8,0.7,257.1,1.7,1006.4,24.9,999.9,58.5,24.4,24.8,1007.9,7.05,117.6,0.0,64.9,58.0,0.0,70,30
25.1,987.5,0.3,1.1,0.0,1007.0,987.8,25.0,1007.3,1006.7,0.0,6.13,62.9,66.7,0.0,308.7,0.0,139.7,0.9,0.0,60.1,0.0,1000.5,1007.8,1.2,236.9,1.5,1006.1,25.3,999.8,56.3,24.1,25.3,1007.6,7.45,279.5,0.0,63.2,57.0,0.0,71,30
25.1,987.4,0.0,1.9,0.0,1007.0,987.6,25.4,1007.0,1006.7,0.0,6.5,60.1,141.1,0.0,0.0,0.0,163.4,1.4,0.0,61.6,0.0,1000.5,1007.7,0.6,21.5,2.1,1006.0,25.5,999.7,55.1,24.9,25.6,1007.5,8.02,293.7,0.0,62.0,57.6,0.0,72,30
25.5,987.3,0.4,1.5,0.0,1007.0,987.3,25.6,1006.7,1006.6,0.0,7.13,59.5,152.3,0.0,105.2,0.0,167.4,1.0,0.0,59.4,0.0,1000.5,1007.4,2.0,343.6,1.3,1006.1,26.5,999.4,57.4,25.5,25.7,1007.6,8.68,331.9,0.0,60.5,53.5,0.0,73,30
25.5,987.2,0.7,1.9,0.0,1006.7,987.2,26.1,1006.6,1006.5,0.0,7.69,57.8,199.2,0.0,145.6,0.0,178.7,1.0,0.0,59.4,0.0,1000.2,1007.1,1.5,256.2,1.6,1006.1,26.3,999.2,56.0,25.6,25.5,1007.6,9.27,358.8,0.0,60.0,52.9,0.0,74,30
26.0,987.0,2.0,1.7,0.0,1006.6,987.2,26.6,1006.6,1006.2,0.0,8.31,55.7,122.7,0.0,182.3,0.0,186.5,1.4,0.0,56.3,0.0,1000.1,1007.1,2.4,353.4,1.1,1006.0,26.6,999.2,57.1,26.2,25.4,1007.5,9.82,318.1,0.0,59.4,53.2,0.0,75,30
26.6,986.8,0.9,2.1,0.0,1006.7,987.2,26.4,1006.6,1006.1,0.0,8.92,58.1,140.8,0.0,174.1,0.0,209.4,1.4,0.0,54.8,0.0,1000.2,1007.1,1.6,183.9,3.8,1005.8,26.6,999.2,55.5,25.6,25.9,1007.3,10.22,288.8,0.0,59.6,52.8,0.0,76,30
26.3,986.8,2.1,2.4,0.0,1006.4,987.1,26.4,1006.4,1006.0,0.0,9.59,56.5,123.1,0.0,234.0,0.0,213.7,1.8,0.0,56.5,0.0,1000.0,1007.0,1.9,274.0,2.6,1005.8,27.3,999.1,53.4,26.2,27.2,1007.3,10.77,286.1,0.0,60.0,50.2,0.0,77,30
25.7,986.7,0.3,2.7,0.0,1006.2,987.0,26.7,1006.3,1006.0,0.0,10.22,57.2,251.8,0.0,259.8,0.0,254.3,1.6,0.0,56.2,0.0,999.8,1006.9,2.4,291.2,1.8,1005.9,27.3,999.0,54.0,25.6,26.6,1007.4,11.34,261.7,0.0,58.6,52.1,0.0,78,30
25.5,986.6,0.6,1.6,0.0,1006.4,986.9,27.0,1006.3,1005.8,0.0,10.81,57.0,244.0,0.0,177.7,0.0,349.1,1.7,0.0,56.9,0.0,1000.0,1006.9,2.6,332.0,1.7,1005.9,26.7,999.0,55.0,26.2,26.2,1007.4,11.78,327.1,0.0,59.5,51.7,0.0,79,30
